FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1163,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,1,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,4,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1164,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,1,Mollusca,Gastropoda,,Fissurellidae,Megathura crenulata,Megathura crenulata,0,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1165,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Epialtidae,Scyra acutifrons,Scyra acutifrons,0,5,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1166,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,10,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1167,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Stylasterias forreri,Stylasterias forreri,0,3,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1168,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Pycnopodiidae,Pycnopodia helianthoides,Pycnopodia helianthoides,10,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1169,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,7,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_116a,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia spp.,Henricia spp.,0,6,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_116b,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,492,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_116c,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,0,5,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_116d,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,72,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_116e,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,12.5,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_116f,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,10,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1170,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,20,4,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1171,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia festiva,Tritonia festiva,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1172,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia leviuscula,Henricia leviuscula,0,6,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1173,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,22,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1174,923401193,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2022-05-02,6.5,RLS,3,13:45:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias troschelii,Evasterias troschelii,0,3,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1175,923401193,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2022-05-02,6.5,RLS,3,13:45:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1176,923401193,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2022-05-02,6.5,RLS,3,13:45:00,,,2,2,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,18,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1177,923401193,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2022-05-02,6.5,RLS,3,13:45:00,,,2,1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,15,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1178,923402233,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2023-05-11,6,RLS,2,9:38:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Dorididae,Doris montereyensis,Doris montereyensis,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1179,923402233,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2023-05-11,6,RLS,2,9:38:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Triopha modesta,Triopha modesta,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_117a,923402233,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2023-05-11,6,RLS,2,9:38:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,34,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_117b,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Paguridae,Discorsopagurus schmitti,Discorsopagurus schmitti,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_117c,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,17,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_117d,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia spp.,Henricia spp.,0,5,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_117e,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,6,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_117f,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus caurinus,Pagurus caurinus,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1180,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias troschelii,Evasterias troschelii,0,2,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1181,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1182,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,2.5,8,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1183,923401195,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,5,RLS,3,12:15:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Pycnopodiidae,Pycnopodia helianthoides,Pycnopodia helianthoides,10,2,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1184,923404564,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2024-04-26,4.5,RLS,3,9:29:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,3,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1185,923401185,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,9,RLS,3,12:50:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia spp.,Henricia spp.,0,4,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1186,923401185,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,9,RLS,3,12:50:00,,,2,1,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,2,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1187,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,6,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1188,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,,,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,7.5,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1189,923402242,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2023-05-16,5.5,RLS,1,10:12:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,3,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_118a,923404555,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2024-04-26,5,RLS,2,11:48:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris hudsoni,Acanthodoris hudsoni,0,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_118b,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,18,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_118c,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,3,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_118d,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,,,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,5,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_118e,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,10,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_118f,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,,,2,2,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,4,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1190,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,,,2,1,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1191,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,10,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1192,923400155,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2021-05-03,5.5,RLS,6,12:20:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia leviuscula,Henricia leviuscula,0,3,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1193,923400155,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2021-05-03,5.5,RLS,6,12:20:00,,,2,1,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,3,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1194,923400155,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2021-05-03,5.5,RLS,6,12:20:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,2,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1195,923400155,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2021-05-03,5.5,RLS,6,12:20:00,,,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,15,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1196,923401181,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,8.5,RLS,3,9:50:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia spp.,Henricia spp.,0,8,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1197,923401181,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,8.5,RLS,3,9:50:00,,,2,1,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,11,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1198,923401181,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,8.5,RLS,3,9:50:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus iris,Dendronotus iris,0,4,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_1199,923401185,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,9,RLS,3,12:50:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,12,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_119a,923401185,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,9,RLS,3,12:50:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,5,2,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_119b,923401185,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,9,RLS,3,12:50:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,10,2,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_119c,923401185,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,9,RLS,3,12:50:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Triopha modesta,Triopha modesta,0,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_119d,923401185,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,9,RLS,3,12:50:00,,,2,1,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,2,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_119e,923401190,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,4,RLS,3,9:59:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,15,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_119f,923401190,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,4,RLS,3,9:59:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia pumila,Henricia pumila,0,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-7ec7bcbc_1968ed5fb34_11a0,923401190,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,4,RLS,3,9:59:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia spp.,Henricia spp.,0,4,,POINT (-125.16000366210938 48.86000061035156)
